"Id","Description","baseMean","All_norm","minus.5614_norm","minus.6086_norm","minus.10675_norm","minus.SICO_norm","FoldChange.minus5614vsAll","log2FoldChange.minus5614vsAll","stat.minus5614vsAll","pvalue.minus5614vsAll","padj.minus5614vsAll","FoldChange.minus6086vsAll","log2FoldChange.minus6086vsAll","stat.minus6086vsAll","pvalue.minus6086vsAll","padj.minus6086vsAll","FoldChange.minus10675vsAll","log2FoldChange.minus10675vsAll","stat.minus10675vsAll","pvalue.minus10675vsAll","padj.minus10675vsAll","FoldChange.minusSICOvsAll","log2FoldChange.minusSICOvsAll","stat.minusSICOvsAll","pvalue.minusSICOvsAll","padj.minusSICOvsAll"
"NLANBGKA_00861","ATP-dependent Clp protease ATP-binding subunit ClpE",1482.24,525.127659574468,452.36170212766,456.909574468085,407.792553191489,404.760638297872,0.861,-0.216,-1.423,0.154857626959486,0.643678677183913,0.869,-0.202,-1.339,0.18072906716075,1,0.774,-0.369,-2.463,0.0137675476900991,0.048476799434865,0.773,-0.372,-2.338,0.0193617712475848,0.0820913473524704
"NLANBGKA_00862","RNA pyrophosphohydrolase",14.12,15,18,18,43.5,10.5,0.994,-0.008,-0.016,0.987606437649534,0.99578739881351,1.01,0.014,0.027,0.978441199703234,1,2.37,1.245,2.641,0.00826938722045928,0.0325951679606437,0.669,-0.579,-0.75,0.453225272460629,0.677239779714249
"NLANBGKA_00863","hypothetical protein",27.41,43.32,59.28,59.28,114,36.48,1.203,0.267,0.792,0.42838997013857,0.862938430071049,1.235,0.305,0.941,0.34694372433188,1,2.428,1.28,4.413,1.02127304027763e-05,0.000110624919401066,0.964,-0.054,-0.111,0.911768196806085,0.958037873528655
"NLANBGKA_00864","hypothetical protein",3.63,7.47540983606557,5.60655737704918,9.34426229508197,7.47540983606557,3.73770491803279,0.756,-0.403,-0.474,0.635510357627682,NA,1.05,0.07,0.089,0.929031902631063,1,0.934,-0.098,-0.133,0.894476672143992,NA,0.825,-0.278,-0.25,0.802654645005502,0.89963431467795
"NLANBGKA_00865","1,5-anhydro-D-fructose reductase",3.17,8.21621621621622,12.3243243243243,4.10810810810811,8.21621621621622,0,1.353,0.437,0.531,0.595550734038113,NA,0.658,-0.603,-0.696,0.486393977755718,1,0.888,-0.172,-0.222,0.824188024236304,NA,0.218,-2.198,-1.594,0.110842808600542,0.273320114547732
"NLANBGKA_00866","Aminoacyltransferase FemB",53.74,32.1751824817518,35.5036496350365,26.0729927007299,21.0802919708029,34.3941605839416,0.958,-0.062,-0.24,0.810481885742522,0.974993979129228,0.809,-0.305,-1.19,0.234240082739866,1,0.654,-0.612,-2.515,0.0119060484672719,0.0426916967678331,0.995,-0.007,-0.022,0.982465258731464,0.988293991314578
"NLANBGKA_00867","hypothetical protein",11.75,20.2666666666667,15.2,12.6666666666667,13.9333333333333,11.4,0.791,-0.339,-0.69,0.490354914054082,NA,0.706,-0.501,-1.042,0.297401946798489,1,0.727,-0.461,-1.042,0.297413047530637,0.475793815609891,0.486,-1.041,-1.368,0.17134981413059,0.363166411615667
"NLANBGKA_00868","hypothetical protein",47.88,66.4077669902913,44.2718446601942,64.1941747572815,45.378640776699,44.2718446601942,0.69,-0.536,-2.261,0.023767740102346,0.257036032079761,0.93,-0.105,-0.48,0.631154220986269,1,0.676,-0.565,-2.717,0.00659065846247448,0.0268450710694817,0.69,-0.535,-1.618,0.10557381677209,0.265412923219456
"NLANBGKA_00871","30S Ribosomal protein S1",520.61,273.6,286.14,298.68,254.79,370.5,1.066,0.092,0.673,0.501175999232824,0.895906619572564,1.099,0.137,1.013,0.311089767920213,1,0.938,-0.093,-0.701,0.483400816991543,0.64650872696607,1.359,0.442,2.949,0.0031849111701699,0.021490114015194
"NLANBGKA_00874","hypothetical protein",41.88,126,93,138,135,138,0.809,-0.306,-1.038,0.299192287988282,0.808927297153504,1.17,0.226,0.828,0.407571485049388,1,1.111,0.151,0.588,0.556244607395952,0.709812138394655,1.037,0.053,0.142,0.886966185925353,0.941245062393664
"NLANBGKA_00875","Branched-chain-amino-acid aminotransferase",188.39,86.5058823529412,128.752941176471,95.2235294117647,173.011764705882,148.2,1.467,0.553,3.255,0.00113574786846598,0.0379015288676646,1.114,0.155,0.917,0.358978257106268,1,2.016,1.011,6.43,1.28009191017669e-10,3.90981755896875e-09,1.834,0.875,4.472,7.73155670385966e-06,0.000166174021550561
"NLANBGKA_00876","DNA topoisomerase 4 subunit A",99.25,22.0645161290323,22.3473945409429,20.0843672456576,39.3200992555831,36.7741935483871,1.044,0.061,0.296,0.767242859390821,0.970747790537389,0.909,-0.138,-0.676,0.499065192966407,1,1.761,0.817,4.426,9.61255494829493e-06,0.000104924734397158,1.696,0.762,3.192,0.00141320021985909,0.0116569920838106
"NLANBGKA_00877","DNA topoisomerase 4 subunit B",127.82,33.0231124807396,32.3204930662558,30.9152542372881,75.1802773497689,53.0477657935285,0.975,-0.037,-0.198,0.842895974180145,0.984032505816289,0.947,-0.079,-0.437,0.661849831854705,1,2.242,1.165,7.218,5.26118250283133e-13,2.26230847621747e-11,1.463,0.549,2.503,0.012331124555358,0.0606851837961137
"NLANBGKA_00878","Glycerol-3-phosphate acyltransferase",31.57,26.7605633802817,38.5352112676056,36.3943661971831,32.112676056338,35.3239436619718,1.263,0.337,0.961,0.336756667827937,0.823557908429473,1.244,0.315,0.92,0.357544949914941,1,1.097,0.134,0.411,0.680744340805927,0.803991241174108,1.188,0.248,0.56,0.575524690259721,0.769381842830477
"NLANBGKA_00879","hypothetical protein",4.78,3.83193277310924,7.66386554621849,5.74789915966387,11.4957983193277,17.2436974789916,1.787,0.838,0.918,0.358378705347334,NA,1.942,0.957,1.102,0.270458879057433,1,3.41,1.77,2.287,0.0222009930321564,0.0692378222255603,5.977,2.579,2.737,0.0061944672493987,0.0358058978128122
"NLANBGKA_00880","hypothetical protein",0.88,0,0,2.71428571428571,2.71428571428571,5.42857142857143,0.796,-0.33,-0.192,0.848032022608965,NA,1.049,0.068,0.041,0.967209177618729,1,1.956,0.968,0.656,0.511708493277327,NA,6.25,2.644,1.591,0.111717850545545,NA
"NLANBGKA_00881","Homocysteine S-methyltransferase",15.13,7.21518987341772,8.65822784810127,9.37974683544304,15.1518987341772,14.4303797468354,0.86,-0.218,-0.437,0.662229156535953,0.943396834846495,1.037,0.053,0.112,0.910573585261543,1,1.836,0.877,2.089,0.0367152973024237,0.105250518933615,1.43,0.517,0.864,0.387349674981292,0.617966710602366
"NLANBGKA_00882","Amino-acid permease RocE",29.51,10.9519650655022,9.95633187772926,9.95633187772926,25.8864628820961,16.4279475982533,0.822,-0.283,-0.707,0.479555401273577,0.890549331525373,0.906,-0.143,-0.373,0.709395597032132,1,2.108,1.076,3.092,0.00198624440853445,0.00975252877408437,1.077,0.106,0.218,0.827670175585332,0.91204622832107
"NLANBGKA_00883","putative GTP-binding protein EngB",108.86,119.155778894472,120.301507537688,126.030150753769,119.155778894472,138.633165829146,1.021,0.03,0.148,0.882458577243099,0.988031274173523,1.009,0.013,0.063,0.94939245518812,1,0.961,-0.057,-0.298,0.765892286836838,0.86322569898449,1.218,0.285,1.172,0.241326534981096,0.465389736505455
"NLANBGKA_00884","ATP-dependent Clp protease ATP-binding subunit ClpX",184.04,108.970588235294,91.6470588235294,112.323529411765,96.6764705882353,105.058823529412,0.832,-0.265,-1.82,0.0687430275023956,0.447830751456428,1.028,0.04,0.287,0.774362567860707,1,0.895,-0.16,-1.22,0.222531622296353,0.387926746976075,0.966,-0.05,-0.279,0.780002737585169,0.89293636725804
"NLANBGKA_00885","hypothetical protein",2.32,16.2857142857143,12.2142857142857,12.2142857142857,8.14285714285714,0,1.097,0.134,0.124,0.901014762143332,NA,0.951,-0.072,-0.068,0.945602032845743,1,0.72,-0.475,-0.474,0.635218935239278,NA,0.359,-1.479,-0.993,0.320708037605466,0.553475978820814
"NLANBGKA_00886","Dihydrofolate reductase",28.18,34.1317365269461,23.2095808383234,36.8622754491018,38.2275449101796,61.437125748503,0.742,-0.43,-1.191,0.233620248509474,0.762202375025324,1.041,0.058,0.173,0.862694629796621,1,1.079,0.109,0.352,0.725008031067897,0.839596772628177,1.586,0.665,1.635,0.102015289011683,0.259242055662383
"NLANBGKA_00887","Thymidylate synthase",136.47,138.713286713287,126.755244755245,115.594405594406,84.5034965034965,78.9230769230769,0.887,-0.172,-0.736,0.461745569945409,0.878950912508655,0.832,-0.266,-1.153,0.248877464364914,1,0.601,-0.734,-3.248,0.0011602626195253,0.00621287795134491,0.613,-0.707,-2.497,0.0125114384198674,0.0609982588776923
"NLANBGKA_00888","Hydroxymethylglutaryl-CoA synthase",51.86,28.5728900255754,31.4884910485933,31.4884910485933,36.153452685422,23.9079283887468,1.123,0.167,0.69,0.490271967360495,0.892244230536578,1.111,0.151,0.645,0.518917051649354,1,1.268,0.342,1.578,0.114656104114916,0.238209387612102,1.006,0.009,0.028,0.977790451210968,0.986428700630072
"NLANBGKA_00889","3-hydroxy-3-methylglutaryl-coenzyme A reductase",47.92,21.5602836879433,23.7163120567376,21.5602836879433,25.3333333333333,36.6524822695036,1.123,0.167,0.598,0.549687240831648,0.920299954082439,1.002,0.003,0.012,0.990574183909408,1,1.104,0.142,0.558,0.576688486299005,0.726750410353719,1.597,0.675,2.053,0.0400473924518506,0.136376465237011
"NLANBGKA_00890","hypothetical protein",163.45,148.96,154.026666666667,159.093333333333,166.186666666667,199.626666666667,1.031,0.044,0.17,0.86537226677252,0.988031274173523,1.064,0.089,0.349,0.726825972970625,1,1.102,0.14,0.562,0.573968881147793,0.72461018002555,1.383,0.468,1.67,0.0948965261964709,0.249676032716922
"NLANBGKA_00891","hypothetical protein",0.29,3.8,0,0,0,0,0.384,-1.38,-0.409,0.682378198888993,NA,0.647,-0.627,-0.188,0.850738184677246,1,0.56,-0.836,-0.252,0.800750229162204,NA,1.466,0.552,0.163,0.870238878539431,NA
"NLANBGKA_00892","hypothetical protein",25.24,23.75,13.4583333333333,23.75,27.7083333333333,11.875,0.56,-0.836,-2.492,0.0127162254237768,0.176816086844896,0.952,-0.07,-0.237,0.812636230759071,1,1.171,0.228,0.841,0.400095157374686,0.575796174761338,0.415,-1.269,-2.307,0.0210491904675722,0.087048955700583
"NLANBGKA_00893","hypothetical protein",9.31,13.3138686131387,19.970802919708,14.978102189781,23.2992700729927,4.99270072992701,1.275,0.35,0.708,0.478660066035918,NA,1.087,0.12,0.247,0.804740970038392,1,1.645,0.718,1.668,0.0953776587120713,0.208859410050045,0.497,-1.008,-1.097,0.272824401946628,0.500998841601149
"NLANBGKA_00894","hypothetical protein",20.14,45.2231404958678,28.2644628099174,28.2644628099174,62.1818181818182,24.495867768595,0.629,-0.668,-1.829,0.0674732391005836,0.447830751456428,0.619,-0.692,-1.97,0.0488038938403329,1,1.307,0.386,1.281,0.200335612321275,0.361215036701258,0.528,-0.921,-1.662,0.0964727789581856,0.253386335094994
"NLANBGKA_00895","Threonine--tRNA ligase",143.14,53.4814814814815,45.7407407407407,48.9074074074074,64.3888888888889,39.4074074074074,0.899,-0.154,-0.807,0.419641235802479,0.862938430071049,0.917,-0.125,-0.669,0.50327413004158,1,1.215,0.281,1.593,0.111068541814538,0.23349075679234,0.777,-0.364,-1.516,0.129457413735583,0.300231023344224
"NLANBGKA_00896","hypothetical protein",46.61,387.6,288.8,281.2,501.6,304,0.862,-0.214,-0.724,0.469112356894042,0.881418321915556,0.76,-0.395,-1.358,0.174548997644402,1,1.308,0.387,1.454,0.145971030456986,0.288485922309838,0.855,-0.227,-0.603,0.546189796739923,0.745755735240705
"NLANBGKA_00897","Alpha-monoglucosyldiacylglycerol synthase",255.02,146.127272727273,140.427272727273,136.281818181818,112.963636363636,124.881818181818,0.953,-0.07,-0.416,0.677214249205619,0.946188872960535,0.909,-0.137,-0.836,0.403274719848975,1,0.753,-0.409,-2.556,0.0105931252274933,0.0392471140935064,0.833,-0.264,-1.343,0.179144948225143,0.374486563002148
"NLANBGKA_00898","Processive diacylglycerol alpha-glucosyltransferase",172.68,137.892215568862,107.85628742515,124.922155688623,112.634730538922,105.808383233533,0.846,-0.241,-1.511,0.130763597967631,0.603683329747798,0.927,-0.109,-0.707,0.479266627398147,1,0.841,-0.249,-1.694,0.090352220711095,0.201199133465487,0.803,-0.316,-1.573,0.115755532031435,0.278213036234546
"NLANBGKA_00899","hypothetical protein",0.33,0,1.49019607843137,0,0,0,6.028,2.592,0.836,0.403196108107438,NA,0.739,-0.435,-0.136,0.891745078905963,1,0.652,-0.617,-0.196,0.844842237217472,NA,3.802,1.927,0.6,0.548291955205142,NA
"NLANBGKA_00900","hypothetical protein",0.22,0,0,1.46153846153846,0,0,1.666,0.736,0.206,0.836426462815364,NA,1.388,0.473,0.133,0.894346511960546,1,0.238,-2.073,-0.578,0.563191355226385,NA,2.785,1.478,0.409,0.682255377588025,NA
"NLANBGKA_00901","hypothetical protein",0.52,0,9.12,4.56,0,0,22.667,4.503,1.888,0.0589831494957552,NA,9.061,3.18,1.3,0.19364783181217,1,2.5,1.322,0.539,0.589986879673452,NA,1,0,0,1,NA
"NLANBGKA_00902","hypothetical protein",0.65,14.7096774193548,0,0,0,0,0.378,-1.402,-0.556,0.577922216774205,NA,0.328,-1.61,-0.64,0.522026886066291,1,0.105,-3.254,-1.294,0.195682514669044,NA,0.497,-1.009,-0.388,0.697649847089644,NA
"NLANBGKA_00903","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase",63.32,63.4434782608696,63.4434782608696,59.4782608695652,67.4086956521739,59.4782608695652,1.016,0.023,0.107,0.915019132827606,0.98830689537987,0.981,-0.028,-0.133,0.89437574598201,1,1.075,0.105,0.54,0.588915209309986,0.733044457904272,0.901,-0.151,-0.508,0.611700187356482,0.791063123649145
"NLANBGKA_00904","hypothetical protein",8.13,18.5581395348837,29.1627906976744,31.8139534883721,23.8604651162791,5.30232558139535,1.463,0.549,1.049,0.29420588665909,NA,1.637,0.711,1.42,0.155561479205906,1,1.166,0.221,0.463,0.643421370366922,0.776373235162127,0.53,-0.917,-0.966,0.334154572355651,0.565956864905193
"NLANBGKA_00905","Methanol dehydrogenase activator",39.29,48.8571428571429,51.3626373626374,47.6043956043956,48.8571428571429,50.1098901098901,0.985,-0.021,-0.078,0.937883267973888,0.989194838263417,0.986,-0.021,-0.079,0.936653890933207,1,1.031,0.044,0.184,0.854307450977409,0.915605946326997,1.083,0.115,0.324,0.745953451885136,0.872948594767421
"NLANBGKA_00906","Bifunctional protein GlmU",199.82,86.7391304347826,94.1739130434783,89.7130434782609,104.582608695652,120.44347826087,1.095,0.131,0.891,0.372789847295544,0.85145117487792,1.027,0.039,0.268,0.788338404128243,1,1.2,0.263,1.954,0.0507352765268604,0.132340730499292,1.334,0.416,2.375,0.0175361204418044,0.0771185008478201
"NLANBGKA_00907","Isopentenyl-diphosphate delta-isomerase",28.37,19.0567164179104,18.3761194029851,20.4179104477612,17.6955223880597,21.0985074626866,0.886,-0.174,-0.549,0.58270012748175,0.923408592812477,0.973,-0.04,-0.133,0.894473339009275,1,0.898,-0.156,-0.554,0.579545933640401,0.727122617007718,1.141,0.191,0.478,0.632998556307631,0.80104715265931
"NLANBGKA_00908","Phosphomevalonate kinase",25.04,15.8429003021148,12.3987915407855,19.2870090634441,15.8429003021148,22.7311178247734,0.777,-0.365,-1.043,0.296811072931843,0.80810100975383,1.111,0.152,0.474,0.635773274298772,1,0.997,-0.005,-0.016,0.987542991424659,0.991736379923278,1.343,0.425,1.011,0.3121121391405,0.543702196721922
"NLANBGKA_00909","4-diphosphocytidyl-2-C-methyl-D-erythritol kinase",36.03,28.3184713375796,25.4140127388535,26.8662420382166,32.6751592356688,17.4267515923567,0.909,-0.138,-0.478,0.632613898678644,0.931867997714746,0.903,-0.147,-0.525,0.59978914725739,1,1.135,0.183,0.713,0.475943002915239,0.63773665829719,0.685,-0.545,-1.305,0.192046194541254,0.392319267563526
"NLANBGKA_00910","Galactokinase",10.61,5.46575342465753,7.02739726027397,6.24657534246575,9.36986301369863,12.4931506849315,1.077,0.106,0.201,0.840874287441844,NA,1.032,0.045,0.088,0.929918039590491,1,1.473,0.558,1.225,0.22063144021052,0.386513597109541,2.588,1.372,2.35,0.018767606220736,0.0804476603731547
"NLANBGKA_00911","hypothetical protein",2.28,1.2192513368984,1.2192513368984,3.65775401069519,3.65775401069519,4.87700534759358,1.108,0.148,0.111,0.911415084810297,NA,2.463,1.301,1.097,0.272780697062503,1,2.487,1.315,1.171,0.241550734615614,NA,1.713,0.777,0.518,0.604702933598511,0.788155992322116
"NLANBGKA_00912","putative pyridine nucleotide-disulfide oxidoreductase RclA",3073.32,1926.02739726027,1598.08219178082,1892.19178082192,1410.16438356164,1172.27397260274,0.831,-0.268,-2.06,0.0393875244346603,0.338269327497671,0.98,-0.029,-0.226,0.821265303046842,1,0.731,-0.453,-3.515,0.000439699816810273,0.00274963157324456,0.613,-0.706,-5.216,1.82957050522135e-07,6.80957217309216e-06
"NLANBGKA_00913","Alanine dehydrogenase",0.27,0,0,2.03571428571429,0,0,1.865,0.899,0.325,0.745438578925577,NA,2.698,1.432,0.523,0.601289803102146,1,1.739,0.799,0.294,0.768941869512255,NA,4.171,2.061,0.732,0.463989259572472,NA
"NLANBGKA_00914","Alanine dehydrogenase",0.01,0,0,0,0,0,1.962,0.972,0.202,0.839740429591982,NA,1.46,0.546,0.114,0.909551996789304,1,0.645,-0.632,-0.132,0.89518778637076,NA,7.438,2.895,0.601,0.547572246313714,NA
"NLANBGKA_00915","putative hydrolase YxeP",46.6,25.1338582677165,30.5196850393701,29.9212598425197,25.1338582677165,28.1259842519685,1.191,0.252,1.039,0.298703456697501,0.808927297153504,1.111,0.152,0.642,0.521084903024536,1,0.947,-0.078,-0.353,0.724220854159627,0.839596772628177,1.068,0.095,0.289,0.772905356957369,0.887474473075204
"NLANBGKA_00916","Ribosomal large subunit pseudouridine synthase B",21.94,21.9414225941423,23.8493723849372,24.8033472803347,20.0334728033473,14.3096234309623,1.075,0.105,0.318,0.750633333143925,0.968554006287707,1.068,0.094,0.297,0.766808354224647,1,0.896,-0.158,-0.53,0.596357237477317,0.737724641531104,0.529,-0.919,-1.642,0.100673078853473,0.257331856499831
"NLANBGKA_00917","hypothetical protein",143.94,144.63436123348,130.57268722467,156.687224669604,142.625550660793,149.656387665198,0.902,-0.149,-0.701,0.483238740650166,0.890549331525373,1.085,0.118,0.574,0.56603375163581,1,0.971,-0.043,-0.214,0.830267101703134,0.901221022817835,1.05,0.07,0.286,0.775024785246715,0.888386123088234
"NLANBGKA_00918","Purine nucleoside phosphorylase DeoD-type",17.68,11.578125,9.796875,16.921875,14.25,24.9375,0.969,-0.045,-0.099,0.921070909964412,0.98830689537987,1.488,0.573,1.381,0.167125767653512,1,1.328,0.41,1.048,0.294507084419691,0.473671533250004,1.614,0.691,1.274,0.202801888266734,0.410445200921798
"NLANBGKA_00919","hypothetical protein",0.18,0,0,0,0,0,1.286,0.363,0.096,0.923353903704671,NA,0.344,-1.54,-0.404,0.685993887240853,1,0.233,-2.104,-0.557,0.5777649374271,NA,1.76,0.815,0.214,0.830919858767195,NA
"NLANBGKA_00920","hypothetical protein",0.05,0,0,0,0,0,0.694,-0.527,-0.111,0.911966560391633,NA,0.516,-0.954,-0.2,0.841533679320166,1,0.349,-1.52,-0.32,0.748874830568188,NA,2.63,1.395,0.292,0.770233545874481,NA
"NLANBGKA_00921","Thiosulfate sulfurtransferase GlpE",311.46,246.825688073394,234.97247706422,224.51376146789,165.94495412844,214.05504587156,0.969,-0.046,-0.241,0.809182658053455,0.974993979129228,0.91,-0.136,-0.727,0.467400077102465,1,0.67,-0.578,-3.137,0.00170828501116081,0.00878281315520718,0.893,-0.164,-0.777,0.436958178937609,0.664339568497827
"NLANBGKA_00922","hypothetical protein",7.16,5.7,10.45,9.5,5.7,2.85,1.604,0.681,1.077,0.281403416617744,NA,1.533,0.617,0.999,0.317862664403108,1,0.982,-0.027,-0.044,0.964579986280447,0.979667151596881,0.814,-0.298,-0.312,0.754798550734961,0.875061532627041
"NLANBGKA_00923","Daunorubicin/doxorubicin resistance ATP-binding protein DrrA",4.24,3.76237623762376,3.76237623762376,3.00990099009901,4.51485148514852,0.752475247524752,1.069,0.097,0.132,0.895115703870027,NA,0.667,-0.584,-0.776,0.43786681113586,1,1.153,0.205,0.314,0.75328741554085,NA,0.545,-0.876,-0.768,0.442605829761311,0.668729204174021
"NLANBGKA_00924","hypothetical protein",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NLANBGKA_00925","putative adenylyltransferase/sulfurtransferase MoeZ",1.59,0.742671009771987,2.97068403908795,0.742671009771987,1.48534201954397,0,2.919,1.545,1.218,0.223211265996206,NA,1.371,0.455,0.342,0.732109666223289,1,1.414,0.5,0.407,0.684078597558734,NA,0.881,-0.183,-0.112,0.911001402586764,NA
"NLANBGKA_00926","Transcriptional regulatory protein YpdB",4.41,3.86440677966102,6.76271186440678,4.83050847457627,3.86440677966102,2.89830508474576,1.568,0.649,0.892,0.372298160627991,NA,1.16,0.214,0.293,0.769513162170982,1,1.047,0.066,0.098,0.92169365895217,0.95378064992678,0.76,-0.395,-0.349,0.726715810988411,0.867058895674992
"NLANBGKA_00927","hypothetical protein",8.58,5.29002320185615,4.76102088167053,5.81902552204176,3.7030162412993,3.17401392111369,1.023,0.032,0.059,0.952802121781978,NA,1.119,0.163,0.311,0.755933676806146,1,0.701,-0.512,-1.018,0.308727000841976,0.487301016901852,0.951,-0.073,-0.098,0.921922027033482,0.961622018628226
"NLANBGKA_00928","Glucosamine-6-phosphate deaminase",4.73,2.93562231759657,3.91416309012876,2.93562231759657,7.82832618025751,4.89270386266094,0.937,-0.094,-0.12,0.904364943466394,NA,0.884,-0.178,-0.235,0.814193823660594,1,2.336,1.224,1.944,0.0518493160815327,0.134869307319897,1.317,0.398,0.393,0.694539242073446,0.845188902236107
"NLANBGKA_00929","S-adenosylmethionine:tRNA ribosyltransferase-isomerase",37.72,13.7982708933718,16.4265129682997,18.3976945244957,34.8242074927954,40.0806916426513,1.294,0.372,0.909,0.363222091736501,0.848486806296466,1.293,0.371,0.932,0.351478376341927,1,2.432,1.282,3.45,0.000560550845356402,0.00341382682214908,2.833,1.502,3.439,0.000583043771835543,0.005813492277718
"NLANBGKA_00930","putative ABC transporter ATP-binding protein",5.02,1.14957983193277,3.44873949579832,1.5327731092437,1.5327731092437,1.91596638655462,2.176,1.122,1.648,0.0994257556371328,NA,1.093,0.128,0.178,0.858738313670346,1,1.346,0.429,0.671,0.502012759067229,0.659196078197634,1.916,0.938,1.033,0.301699048997742,0.529796028504666
"NLANBGKA_00931","putative ABC transporter ATP-binding protein",9.58,2.36678200692042,3.94463667820069,2.76124567474048,3.55017301038062,6.31141868512111,1.736,0.796,1.506,0.131982910965586,NA,1.247,0.319,0.599,0.549490546582199,1,1.793,0.843,1.806,0.0709509508451603,0.167241526992164,2.693,1.429,2.23,0.0257356071317286,0.100957677334236
"NLANBGKA_00932","hypothetical protein",0.13,6.70588235294118,0,0,0,0,0.502,-0.994,-0.236,0.813390307011379,NA,0.629,-0.67,-0.16,0.873001786954509,1,0.505,-0.986,-0.237,0.812988471636113,NA,1.907,0.931,0.221,0.825203182793427,NA
"NLANBGKA_00933","hypothetical protein",1699.96,390.525458248472,420.476578411405,371.951120162933,377.755600814664,413.046843177189,1.085,0.118,0.919,0.35814583475042,0.848486806296466,0.956,-0.065,-0.511,0.609580183292264,1,0.969,-0.045,-0.356,0.722007351251548,0.837717441885484,1.049,0.068,0.51,0.610006579521894,0.790212258361978
"NLANBGKA_00934","hypothetical protein",2.95,5.34375,7.125,7.125,1.78125,5.34375,1.4,0.486,0.52,0.602815541878506,NA,1.498,0.583,0.65,0.515528431412065,1,0.678,-0.561,-0.631,0.528303924510393,NA,1.876,0.908,0.803,0.421745014481051,0.652720985900693
"NLANBGKA_00935","hypothetical protein",26.98,25.9644128113879,23.5302491103203,25.153024911032,15.4163701067616,18.6619217081851,0.973,-0.039,-0.126,0.899617715483101,0.988031274173523,1.054,0.076,0.258,0.796072195663522,1,0.635,-0.656,-2.31,0.020877306901867,0.0659797293847421,0.688,-0.539,-1.171,0.241539103088021,0.465389736505455
"NLANBGKA_00936","hypothetical protein",0.79,0,4.8,4.8,0,0,7.79,2.962,1.617,0.105859885600113,NA,8.994,3.169,1.781,0.0749567634107516,1,1.12,0.163,0.085,0.93194253412354,NA,4.255,2.089,1.023,0.306103725999566,NA
"NLANBGKA_00937","hypothetical protein",14.5,33.8613861386139,36.1188118811881,60.950495049505,24.8316831683168,6.77227722772277,1.088,0.122,0.297,0.766140756953657,0.970747790537389,1.676,0.745,1.965,0.0494417191034562,1,0.728,-0.458,-1.211,0.225965912257098,0.392467110762328,0.332,-1.59,-1.939,0.0525302897097256,0.165280870303178
"NLANBGKA_00938","hypothetical protein",12.47,23.2222222222222,35.8888888888889,25.3333333333333,25.3333333333333,23.2222222222222,1.527,0.611,1.334,0.182336410766846,NA,1.171,0.228,0.498,0.618486791354802,1,1.099,0.136,0.321,0.748563524635805,0.854007218106745,1.03,0.042,0.064,0.948764174564885,0.973651030356368
"NLANBGKA_00939","hypothetical protein",27.64,34.3225806451613,39.2258064516129,42.9032258064516,29.4193548387097,23.2903225806452,1.138,0.186,0.618,0.53687761473442,0.916773470774565,1.113,0.155,0.529,0.596653956040895,1,0.789,-0.342,-1.226,0.220223372126431,0.386513597109541,0.667,-0.585,-1.258,0.208421565443656,0.417719464859574
"NLANBGKA_00940","HTH-type transcriptional regulator TreR",0.28,0,0,1.38181818181818,0,0,2.938,1.555,0.515,0.606778880976736,NA,1.664,0.735,0.242,0.80880559130676,1,0.591,-0.759,-0.25,0.80233155656579,NA,3.441,1.783,0.576,0.564364825674271,NA
"NLANBGKA_00941","putative transcriptional regulator PhnF",0.7,0,4.38461538461539,8.76923076923077,0,0,3.064,1.615,0.707,0.479339938901082,NA,6.12,2.614,1.194,0.232629979667495,1,0.873,-0.197,-0.086,0.931577494261393,NA,3.467,1.794,0.751,0.452689599169415,NA
"NLANBGKA_00942","PTS system trehalose-specific EIIBC component",1.69,1.88429752066116,3.76859504132231,1.88429752066116,5.65289256198347,1.88429752066116,1.17,0.226,0.197,0.843558805516247,NA,0.545,-0.875,-0.704,0.481512654266437,1,1.903,0.928,0.942,0.346274016891784,NA,1.039,0.055,0.039,0.968820378291253,NA
"NLANBGKA_00943","Trehalose-6-phosphate hydrolase",0.9,1.94871794871795,1.94871794871795,0,1.94871794871795,1.94871794871795,2.126,1.088,0.692,0.488788748559254,NA,0.918,-0.124,-0.075,0.940584723451433,1,0.841,-0.25,-0.162,0.871361993918537,NA,2.256,1.174,0.671,0.502406447731084,NA
"NLANBGKA_00944","Trehalose-6-phosphate hydrolase",1.98,1.45222929936306,4.35668789808917,1.45222929936306,1.45222929936306,5.80891719745223,2.6,1.378,0.875,0.38140414055237,NA,0.448,-1.157,-0.662,0.507853933220263,1,1.066,0.092,0.06,0.952332177374424,NA,4.48,2.163,1.28,0.20070437839839,NA
"NLANBGKA_00945","Trehalose-6-phosphate hydrolase",0.01,0,0,0,0,0,1,0,0,1,NA,1,0,0,1,1,2.392,1.258,0.261,0.793845083568902,NA,1,0,0,1,NA
"NLANBGKA_00946","Neutral endopeptidase",515.92,162.960380348653,165.851030110935,156.456418383518,218.966719492868,228,1.023,0.033,0.264,0.791727698212155,0.97347900009576,0.977,-0.034,-0.277,0.781579194190611,1,1.353,0.436,3.753,0.000174412325336753,0.00126918507514283,1.423,0.509,3.721,0.00019881342502688,0.00242711429272815
