"Id","Description","baseMean","All_TMP","minus.ST_TMP","minus.5614_TMP","minus.6086_TMP","minus.10675_TMP","minus.SICO_TMP","FoldChange.minus5614vsAll","log2FoldChange.minus5614vsAll","stat.minus5614vsAll","pvalue.minus5614vsAll","padj.minus5614vsAll","FoldChange.minusSTvsAll","log2FoldChange.minusSTvsAll","stat.minusSTvsAll","pvalue.minusSTvsAll","padj.minusSTvsAll","FoldChange.minus6086vsAll","log2FoldChange.minus6086vsAll","stat.minus6086vsAll","pvalue.minus6086vsAll","padj.minus6086vsAll","FoldChange.minus10675vsAll","log2FoldChange.minus10675vsAll","stat.minus10675vsAll","pvalue.minus10675vsAll","padj.minus10675vsAll","FoldChange.minusSICOvsAll","log2FoldChange.minusSICOvsAll","stat.minusSICOvsAll","pvalue.minusSICOvsAll","padj.minusSICOvsAll"
"OG395","hypothetical protein",277.92,0.232554617684488,0.274915687000064,0.275350597099678,0.221737541828313,0.287749896997526,0.252849844689083,1.215,0.281,2.361,0.0182387014061889,0.0464156339867705,1.21,0.275,2.324,0.0201455242582581,0.0484036006744661,0.984,-0.023,-0.184,0.853803546589902,0.944923350953882,1.153,0.205,1.723,0.0848411386376081,0.128863459051276,1.137,0.185,1.532,0.125441201454838,0.200545100274593
"OG396","hypothetical protein",1076.45,2.46519102197011,2.45693419528471,1.88564083004871,4.79101459987819,5.51722869775277,5.45765555184831,0.784,-0.351,-1.921,0.0547553263004536,0.11219700825369,1.021,0.029,0.161,0.871998933417154,0.909413515335929,1.965,0.975,5.363,8.17420729013285e-08,1.01932364907957e-05,2.088,1.062,5.874,4.25757309425666e-09,2.90119871504812e-08,2.309,1.207,6.677,2.44510007560648e-11,8.02378893231916e-10
"OG397","D-alanine--D-alanyl carrier protein ligase",1020.37,0.486233956231505,0.623247788999867,0.510807345908282,0.501286448261229,0.745276077577595,0.684331281928998,1.075,0.104,0.646,0.518340005217448,0.637445746061299,1.31,0.389,2.421,0.0154960073559274,0.0388803242914315,1.047,0.067,0.41,0.681905116151042,0.849486193646703,1.428,0.514,3.196,0.00139360696716536,0.00342730428536,1.465,0.551,3.424,0.000617555909238942,0.00214510367359599
"OG398","Thiamine-phosphate synthase",58.4,0.0812106327297462,0.0677476168948455,0.0910415272452383,0.0760588853765479,0.0800771884610853,0.0652145545546193,1.136,0.184,0.816,0.414331075125923,0.540450680629734,0.845,-0.243,-1.056,0.290914813983593,0.408402319204467,0.941,-0.088,-0.367,0.713754032418196,0.866071183412095,0.891,-0.166,-0.724,0.46925471873199,0.549963002122924,0.836,-0.258,-1.1,0.271312447395636,0.375501245174648
"OG399","Galactose-1-phosphate uridylyltransferase",697.98,0.428572216165385,0.234473984108756,0.249597826013517,0.474334639291023,0.649382838879982,0.437647942533111,0.596,-0.747,-5.973,2.32593082083369e-09,3.81636280734159e-08,0.558,-0.841,-6.728,1.72050002572838e-11,2.93899113984012e-10,1.125,0.169,1.363,0.172755155498253,0.407328793890967,1.414,0.5,4.111,3.93598133511884e-05,0.000128653711241673,1.063,0.088,0.719,0.472447803454659,0.57844373988394
"OG400","Adenine DNA glycosylase",375.19,0.266596353170882,0.252943001031352,0.235192266748986,0.272782920046187,0.334731962453017,0.295783779690776,0.906,-0.142,-1.106,0.268526414184795,0.391182755243504,0.971,-0.042,-0.328,0.743089079323164,0.819517966928017,1.049,0.069,0.522,0.601755468330973,0.805407274823721,1.174,0.231,1.82,0.0687099688215458,0.107775259271028,1.159,0.213,1.665,0.0959819305203228,0.164634755651778
"OG401","DNA ligase",3564.34,1.46510222743388,1.34143016273736,1.30481353873139,1.62941270526947,1.74132031934266,1.53765130700166,0.911,-0.134,-2.001,0.0453895280836622,0.0970853199319498,0.935,-0.096,-1.442,0.149200766767651,0.24288949890243,1.128,0.174,2.583,0.00979576962496305,0.0678629151240496,1.107,0.147,2.207,0.0273094498760931,0.0479646253457579,1.093,0.128,1.916,0.0553120419823193,0.106114025156849
"OG402","Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase",65.89,0.0815247648511911,0.0914817287197179,0.09769549868542,0.0567470206406195,0.0572087029923297,0.0417618356257825,1.229,0.297,1.156,0.247532191897475,0.368784520067086,1.141,0.19,0.739,0.459901690544982,0.575508131100989,0.742,-0.431,-1.563,0.11808735185318,0.327233172802035,0.631,-0.665,-2.482,0.0130543928299655,0.0250829396902419,0.537,-0.896,-3.249,0.0011586601801465,0.003762628241257
"OG403","Cell division protein FtsX",3638.44,3.02733170530887,3.73882056008622,2.65934099331238,3.48291337392168,4.1396816639328,3.2787942274922,0.9,-0.152,-1.85,0.0643024128728336,0.127956899093653,1.264,0.338,4.14,3.47819590256726e-05,0.000217278631160482,1.169,0.225,2.727,0.0063910002093994,0.051087033725135,1.275,0.35,4.288,1.80201480575489e-05,6.24197906326762e-05,1.129,0.174,2.129,0.0332825188397323,0.0688280281810054
"OG404","putative oxidoreductase/MSMEI_2347 AND putative oxidoreductase YtbE AND Glyoxal reductase",25.35,0.0382150961786438,0.0222363516717546,0.0312790361526853,0.0101735409326834,0.0399368184444966,0.0158724699104397,0.816,-0.294,-0.809,0.418699320063944,0.54275227212999,0.579,-0.788,-2.122,0.0338397026218048,0.0743039105195753,0.261,-1.938,-4.326,1.51886216396322e-05,0.00059383799157392,0.941,-0.087,-0.243,0.807894575531886,0.846592046796859,0.437,-1.196,-3.056,0.00224005310954821,0.00671477458559284
"OG405","Ribonuclease R",294.43,0.108781170491095,0.136260920152936,0.0807654756585515,0.124294130525393,0.179466202625144,0.139171160694301,0.759,-0.398,-3.3,0.000967402566439175,0.0040211700011655,1.279,0.355,3.107,0.00188677284057447,0.00672424211043543,1.153,0.205,1.703,0.088617645291815,0.269527326046081,1.537,0.62,5.469,4.51554308981117e-08,2.49154081105953e-07,1.326,0.407,3.518,0.000435506738404777,0.00160199676339456
"OG406","putative sugar epimerase YhfK",1235.84,2.0714863188748,1.35682941368401,2.12579808735469,1.99165144694954,1.26612227584891,1.3118906684004,1.051,0.071,0.515,0.606602551007162,0.708934752676598,0.669,-0.58,-4.178,2.94156832694459e-05,0.000189079159984531,0.978,-0.031,-0.226,0.821016750661062,0.925685251423458,0.569,-0.813,-5.841,5.19980951191654e-09,3.46746655687697e-08,0.659,-0.602,-4.323,1.53893509252329e-05,9.09503346150017e-05
"OG407","hypothetical protein",426.04,0.640850625528508,0.682958635055552,0.744059622998821,0.601497376161035,0.974829010396726,0.642921045479983,1.191,0.252,1.841,0.0655657542255514,0.129461919055548,1.09,0.124,0.908,0.363735847286388,0.482530427198006,0.951,-0.073,-0.514,0.606968962595068,0.806406920796153,1.42,0.506,3.715,0.000203524081718148,0.000597163599770661,1.045,0.063,0.456,0.648552549945078,0.743331828843302
"OG408","hypothetical protein",342.21,0.442039817294674,0.508320925896808,0.468186889853974,0.422217600307797,0.668219205249811,0.543225108024601,1.091,0.126,1.037,0.299844306248204,0.424410726324076,1.18,0.239,1.988,0.0468651172045374,0.0961197387402272,0.992,-0.012,-0.097,0.922809529741436,0.974416000158761,1.422,0.508,4.249,2.14326772737356e-05,7.30233567222632e-05,1.285,0.362,2.987,0.00282025539453873,0.00817874064416232
"OG409","putative ABC transporter permease",896.26,0.893511422769055,0.556070624281773,0.469097679829177,1.05035523110279,0.674245428123886,0.718042561290798,0.538,-0.894,-6.187,6.11798284061934e-10,1.15592797003823e-08,0.636,-0.653,-4.543,5.5540300953885e-06,4.46830679287062e-05,1.195,0.257,1.79,0.0734616287332772,0.238471600272332,0.706,-0.502,-3.499,0.000467090184269833,0.00127732776268527,0.838,-0.255,-1.775,0.0758648803079749,0.135729563477826
"OG410","2-iminobutanoate/2-iminopropanoate deaminase",647.29,1.72524519039532,1.22849425568935,0.918094965907084,1.7946691401972,1.56606739576233,1.67477389977134,0.545,-0.877,-5.252,1.50808172809082e-07,1.62118785769763e-06,0.728,-0.458,-2.765,0.00569730179061711,0.0173281349582915,1.06,0.084,0.506,0.612537007681667,0.807765446724864,0.849,-0.236,-1.43,0.152660284593488,0.214377674423513,1.012,0.017,0.103,0.917722298458878,0.951288201311904
"OG4100","Hydroxyethylthiazole kinase",93.45,0.114930352496615,0.119287919286386,0.137228194609994,0.101772034074192,0.101000213846132,0.0735927067397539,1.223,0.29,1.594,0.110941159651156,0.19876957770832,1.056,0.079,0.434,0.664515304094652,0.757450259786135,0.854,-0.227,-1.154,0.248436099742686,0.495679706206606,0.804,-0.315,-1.675,0.0938454640382064,0.140486547005574,0.665,-0.588,-3.009,0.00262458115139085,0.00769698513904853
"OG411","Penicillin-binding protein 2x",4231.16,1.52739684145828,1.63988403201981,1.52512834446099,1.6046453488822,1.81373336492025,1.48781452573983,1.021,0.031,0.439,0.66082555193162,0.755735515573976,1.096,0.133,1.906,0.0566801314378342,0.111307281736975,1.063,0.088,1.242,0.214226862436588,0.452607020023836,1.105,0.144,2.066,0.0388153061411348,0.0654975463572329,1.013,0.019,0.275,0.783049780871019,0.849098327605357
"OG412","hypothetical protein",266.68,0.287704439714847,0.228449948943906,0.0727314362377798,0.417628278565321,0.635656203620985,0.390264353922937,0.258,-1.956,-10.084,6.51832970721318e-24,4.51575396938602e-22,0.817,-0.291,-1.675,0.093917776781866,0.170225970417132,1.481,0.567,3.27,0.00107464307526971,0.0138152568542405,2.069,1.049,6.227,4.75082581613191e-10,3.74954417260538e-09,1.415,0.501,2.93,0.00338918682179783,0.00951872965491418
"OG413","hypothetical protein",2611.87,8.80104174598615,6.43028654298582,8.32929577622282,7.7312039486185,3.44269193286441,4.75359588988841,0.969,-0.046,-0.263,0.79220634112313,0.855308491238566,0.747,-0.422,-2.417,0.0156315403195173,0.0391416280691528,0.893,-0.163,-0.932,0.351121416252489,0.60392883595428,0.364,-1.459,-8.331,8.02055877412967e-17,1.72442013643788e-15,0.562,-0.831,-4.754,1.9901616017312e-06,1.53193303540667e-05
"OG414","Isopentenyl-diphosphate delta-isomerase",762.6,0.61787829516501,0.617679975019557,0.620677382142813,0.620081692429117,0.688662181854395,0.623017183912999,1.027,0.039,0.431,0.666639102068531,0.75987107886605,1.022,0.031,0.347,0.728370977296602,0.807358763278989,1.027,0.038,0.409,0.682706349177325,0.849635546331461,1.037,0.053,0.589,0.555878609186833,0.627881001499982,1.05,0.07,0.772,0.44033307580251,0.551854618618824
"OG415","Phosphomevalonate kinase",917.5,0.845102066959545,0.870185429444758,0.978994882293911,0.739455628198638,0.702101002476487,0.68715673259119,1.186,0.246,2.592,0.00954579880535308,0.0273646232420122,1.051,0.072,0.758,0.448735216620866,0.564085499119173,0.891,-0.166,-1.697,0.0897069462625803,0.269876580251017,0.772,-0.374,-3.891,9.96706260524154e-05,0.000305379043457892,0.846,-0.241,-2.501,0.0123864824834308,0.0291432899185627
"OG416","hypothetical protein",923.03,0.836003135814906,0.820796629411413,0.774801842066147,0.827963071358302,0.935187165241961,0.841540385817655,0.95,-0.074,-0.81,0.417915565894352,0.54275227212999,1.002,0.004,0.039,0.968565978228459,0.981154975508439,1.01,0.014,0.146,0.883532262961951,0.954764182086988,1.044,0.062,0.684,0.494118769153634,0.569996396979261,1.049,0.069,0.756,0.449934262246014,0.559389855454417
"OG417","ADP-ribose pyrophosphatase",785.36,1.02178265587822,1.27076477590308,1.38695531955445,0.966675175962438,1.1006927975786,1.25154732057024,1.385,0.47,5.351,8.73801454028408e-08,1.02795321997493e-06,1.268,0.342,3.901,9.59268263951563e-05,0.00052465242331035,0.97,-0.043,-0.471,0.637328118526385,0.821074022834471,0.998,-0.003,-0.031,0.975455088097097,0.981860457755629,1.272,0.347,3.925,8.68410093123367e-05,0.00040558329068346
"OG418","Ribonuclease HII",630.99,0.719454488034657,0.609389115128407,0.631151491944576,0.731668590571701,0.890995690000642,0.623739416231514,0.897,-0.157,-1.523,0.127696151150344,0.223333941773463,0.866,-0.207,-2.011,0.0443035263091799,0.092077495512579,1.053,0.075,0.714,0.475032673096911,0.705197313514105,1.154,0.207,2.035,0.0418085791401688,0.0696995965077413,0.904,-0.146,-1.409,0.158727464822026,0.241381888576911
"OG419","Pyrroline-5-carboxylate reductase",519.26,0.597009262786312,0.546439318838594,0.595088170699783,0.470663591597867,0.568935157561649,0.640194649020788,1.019,0.027,0.143,0.886360552910928,0.922675233845501,0.935,-0.097,-0.51,0.609904883541868,0.708808378170279,0.801,-0.32,-1.646,0.0998584387109431,0.288917570933982,0.888,-0.172,-0.897,0.369639771071671,0.452790564367755,1.116,0.158,0.827,0.40826558609975,0.521092308972762
"OG420","Serine/threonine-protein kinase StkP",6650.39,2.71646201253826,3.02473329410803,2.81911727738701,2.6236304480299,3.87117095976545,3.25897683822675,1.062,0.087,1.204,0.228503533684957,0.346126289865626,1.137,0.186,2.578,0.00993545063062685,0.0272896628554883,0.98,-0.029,-0.395,0.692579588994683,0.855379296439967,1.326,0.408,5.658,1.53336818617431e-08,9.14885228784383e-08,1.249,0.32,4.441,8.94054642714208e-06,5.63073807810413e-05
"OG421","hypothetical protein",7.74,0.0552815548324267,0.0360658864055588,0.0225023275957618,0.0181508889021209,0.0445327221543791,0.035398127339949,0.443,-1.176,-1.89,0.0587021660171983,0.118641168595537,0.676,-0.564,-0.967,0.333357313734844,0.452335767385583,0.382,-1.39,-2.046,0.0407353644135568,0.168201984846707,0.705,-0.504,-0.864,0.387625787752797,0.470674562143009,0.654,-0.614,-1.027,0.30436128345541,0.411200997257742
"OG422","Ribosomal RNA small subunit methyltransferase I",658.7,0.522610162694179,0.657830613639534,0.657671120968916,0.514774179069428,0.790570593297328,0.782636173674619,1.288,0.365,2.758,0.00581329735790735,0.018352359000786,1.285,0.362,2.738,0.00618415656917112,0.0183610553375152,0.999,-0.001,-0.005,0.995617500195894,0.998018507029164,1.412,0.497,3.767,0.000165497071552121,0.000492541403879464,1.558,0.64,4.844,1.27025354638536e-06,1.02857543658607e-05
"OG423","HTH-type transcriptional regulator AdhR AND putative HTH-type transcriptional regulator",67.27,0.167171421813258,0.124968296395261,0.106607027217681,0.196683032143382,0.194518930370328,0.147185413479508,0.65,-0.622,-2.916,0.0035402362986889,0.0120290862791963,0.763,-0.391,-1.895,0.0581547684213459,0.113488256997525,1.183,0.242,1.168,0.242710139492725,0.489698814630885,1.088,0.122,0.609,0.542245372229015,0.615828760628034,0.912,-0.133,-0.643,0.520360416647976,0.62501662543861
"OG424","hypothetical protein",489.34,0.509015547187806,0.599716737071664,0.621583526126006,0.445307625324629,0.513153982978922,0.566097744151953,1.254,0.327,2.432,0.0149979496713893,0.0394699474680828,1.208,0.272,2.029,0.0424820338589066,0.0897347958594198,0.882,-0.181,-1.303,0.192650367657932,0.433404611134606,0.936,-0.095,-0.7,0.484000324193726,0.561440376064722,1.159,0.213,1.58,0.114010689758775,0.186821721588952
"OG425","Ribosomal RNA small subunit methyltransferase B",1065.21,0.604420119004996,0.831211145748296,0.725731031469185,0.565196199953312,0.780037612598608,0.727589834148595,1.228,0.297,3.17,0.00152674186454737,0.00587607131200792,1.405,0.491,5.274,1.33679456782363e-07,1.41269731023396e-06,0.958,-0.062,-0.646,0.518463844303916,0.743746621499517,1.2,0.263,2.81,0.00494727964183585,0.0105637974543995,1.254,0.326,3.472,0.000516748396260176,0.00186238511600127
"OG426","4-hydroxy-tetrahydrodipicolinate synthase",437.45,0.455374827937818,0.487709145711533,0.443909553480029,0.475498286541924,0.299133941744062,0.379189030747635,0.998,-0.003,-0.019,0.984945041603415,0.992144640158551,1.092,0.128,0.817,0.413828319140619,0.531456142088931,1.034,0.049,0.307,0.7587901861376,0.890538731793818,0.611,-0.71,-4.461,8.14977061017992e-06,2.98904822085128e-05,0.864,-0.211,-1.334,0.182153528480841,0.271705083750727
"OG427","NADH pyrophosphatase AND RNA pyrophosphohydrolase",494.25,0.682324488867121,0.831366451034097,0.559547944745474,0.931465152996919,1.65773795516401,1.06150427391527,0.839,-0.254,-1.684,0.0921710564840414,0.171037659874404,1.248,0.32,2.16,0.0307735970655353,0.0688952882239184,1.381,0.466,3.094,0.00197723903130218,0.0220144381431591,2.262,1.177,8.051,8.2227035611545e-16,1.57749405242456e-14,1.617,0.693,4.692,2.71192254741173e-06,2.02501042911523e-05
"OG428","hypothetical protein",3230.39,18.6073701195033,13.7657525904604,23.2722701403046,18.7571871427062,5.54576044764453,9.63071712100152,1.28,0.357,1.777,0.0755034463673991,0.145683072144154,0.756,-0.403,-2.006,0.0448745015394858,0.0931089907150395,1.023,0.034,0.167,0.867612625102087,0.944923350953882,0.277,-1.85,-9.171,4.66595929968392e-20,1.38534553492996e-18,0.539,-0.893,-4.438,9.08755047349417e-06,5.69456052283781e-05
"OG429","hypothetical protein",8513.63,19.0786007925507,10.6293293158286,11.3457461619367,19.7500700412795,8.97645601619345,9.35945042338227,0.609,-0.716,-4.872,1.10550731136515e-06,1.00625373523529e-05,0.569,-0.813,-5.53,3.19431081655239e-08,3.62118689840075e-07,1.051,0.072,0.492,0.623059642154955,0.810828601771555,0.438,-1.19,-8.094,5.77627012787346e-16,1.16177562088035e-14,0.511,-0.969,-6.59,4.38447302267673e-11,1.30177091887569e-09
"OG430","Methionyl-tRNA formyltransferase",1716.42,1.56795091086244,1.37173193341266,1.37551224927629,1.61701661263391,1.66384176767507,1.6181903219936,0.897,-0.156,-1.631,0.102942642882855,0.186312736828621,0.893,-0.163,-1.703,0.088503301367015,0.163018636343675,1.048,0.068,0.701,0.483294621451051,0.712373986937896,0.989,-0.016,-0.168,0.866559398848667,0.895277191685408,1.074,0.103,1.077,0.281638454447149,0.387641448891385
"OG4300","hypothetical protein",573.94,0.59747587850139,0.688132103467171,0.802458004651085,0.464108145400063,0.178955568657412,0.311454356525801,1.375,0.46,1.456,0.145279804074284,0.243499886667515,1.178,0.236,0.748,0.454363453947296,0.570011294841326,0.791,-0.339,-1.066,0.286511145249187,0.540030064305158,0.276,-1.857,-5.805,6.42139880479457e-09,4.12756923174166e-08,0.542,-0.883,-2.779,0.00544477103069468,0.0143390260651764
"OG431","hypothetical protein",338.73,0.712988261386429,0.581171530792465,0.724392848822641,0.500696991694488,0.403626059757609,0.457617987258936,1.035,0.05,0.378,0.705206739426849,0.788693097816395,0.829,-0.271,-2.026,0.0428025894822208,0.0898028514503282,0.724,-0.466,-3.348,0.00081402238693531,0.0116676542127394,0.524,-0.933,-6.773,1.26340930234773e-11,1.23083703127158e-10,0.669,-0.58,-4.244,2.19541291058485e-05,0.000123318914391861
"OG432","Putative hemin import ATP-binding protein HrtA",1013.33,1.5448467682824,1.19848315234346,1.25744621121895,1.69474768284982,0.887658968503207,1.25629620657448,0.834,-0.262,-1.99,0.046600319338436,0.0988275479847444,0.794,-0.333,-2.535,0.0112518763469228,0.0300451601811835,1.115,0.157,1.186,0.235772395730076,0.481191779828813,0.537,-0.897,-6.758,1.3971417047385e-11,1.3401813121607e-10,0.847,-0.24,-1.821,0.0686686046318471,0.12667122777502
"OG433","Primosomal protein N'",2137.46,0.870684488610721,0.81605417620465,0.887980455275726,0.766851815539829,0.613878728186998,0.77024920044421,1.043,0.061,0.567,0.570701316172403,0.682324584148597,0.957,-0.063,-0.589,0.556043485812651,0.664799833948587,0.897,-0.157,-1.444,0.148814849704288,0.371888011184864,0.657,-0.606,-5.608,2.04495934679982e-08,1.19161883432681e-07,0.921,-0.119,-1.105,0.268984935525575,0.372693571778213
"OG434","Phenylalanine--tRNA ligase beta subunit",2876.89,4.29760933480933,3.56935234677898,3.22378298089475,4.82279153476581,4.12741258505827,3.94016895787581,0.768,-0.381,-4.155,3.24702373061116e-05,0.00020862154081214,0.849,-0.237,-2.586,0.0097036867340784,0.0269498827558926,1.137,0.186,2.022,0.0431766728904672,0.174221477976622,0.894,-0.161,-1.76,0.0783545594026558,0.120776434579866,0.955,-0.067,-0.729,0.466161467886463,0.573843386430819
"OG435","Coenzyme A biosynthesis bifunctional protein CoaBC",545.27,0.679711844644156,0.640579323316913,0.587924450092905,0.615067621660505,0.858267008793488,0.72284585033964,0.886,-0.174,-1.196,0.231803470190488,0.349950275214938,0.965,-0.051,-0.35,0.726403276392512,0.80653818434919,0.934,-0.098,-0.664,0.506833657606296,0.734055250911791,1.178,0.236,1.635,0.102062462522335,0.150974959389504,1.11,0.15,1.035,0.300469720467363,0.408154402421353
"OG4357","hypothetical protein",930.18,3.41576222454975,2.95878983473296,4.9913624503953,3.31114100241382,0.558371823935676,2.27909481411825,1.496,0.581,3.375,0.000736918351141122,0.00322434099604554,0.886,-0.175,-1.014,0.310417361745392,0.427252152424398,0.988,-0.018,-0.103,0.918000066689594,0.971770868558509,0.151,-2.725,-15.006,6.69963897187945e-51,4.17722489896684e-48,0.694,-0.526,-3.028,0.0024596703657199,0.00726826764467469
"OG436","hypothetical protein",271.1,0.790408613774272,0.879249861001474,0.901864563662481,0.757268601615879,0.815801569679157,0.848142896823405,1.171,0.228,1.24,0.2150893626911,0.331323127239447,1.141,0.191,1.037,0.29966151634506,0.417706351243564,0.998,-0.003,-0.017,0.986776991175008,0.997172534842168,0.961,-0.058,-0.311,0.75616845601634,0.802503884810532,1.118,0.16,0.866,0.386253876723277,0.500164677335334
"OG437","Bifunctional ligase/repressor BirA",384.15,0.400514864760932,0.381721341716434,0.32095519896387,0.498568616363457,0.593532120873565,0.4783525938084,0.82,-0.287,-1.988,0.0467775371927424,0.098945899272467,0.972,-0.041,-0.287,0.774183272969326,0.844625145575459,1.263,0.337,2.331,0.0197669235383307,0.112554126266202,1.387,0.472,3.35,0.0008078530166133,0.00212979431652597,1.247,0.318,2.239,0.02514805049756,0.0539002150986395
"OG438","Monofunctional biosynthetic peptidoglycan transglycosylase",5001.68,2.01801503394751,1.64849860308684,2.07025293592663,1.79905038924254,1.63005119196115,1.49850800921325,1.05,0.07,0.788,0.430725169542333,0.551778219791854,0.834,-0.261,-2.931,0.00337787085504543,0.0110729540693573,0.906,-0.143,-1.594,0.110943486964734,0.313710948401412,0.752,-0.412,-4.617,3.88614148815719e-06,1.50966306409097e-05,0.773,-0.372,-4.164,3.12944855459187e-05,0.0001646591707838
"OG439","hypothetical protein",11.49,0.0380627098846217,0.0232802340527685,0.0325361523597737,0.0257757500187905,0.0204412495134855,0.0251341211542875,0.919,-0.122,-0.268,0.788363384192259,0.853375989659502,0.634,-0.657,-1.397,0.162316517973796,0.258174359583321,0.68,-0.556,-1.117,0.263951018304244,0.511892565824871,0.492,-1.022,-2.083,0.0372673751800319,0.0630561965393484,0.653,-0.614,-1.279,0.20105116106498,0.294261499821632
"OG440","hypothetical protein",847.16,1.82136776570491,1.60033701240435,1.67209603519277,1.66578037621435,1.16099090385808,1.45634362842122,0.939,-0.091,-0.619,0.535828617612195,0.652517857580475,0.898,-0.155,-1.061,0.288758426104398,0.406092791871791,0.925,-0.113,-0.764,0.444911117359549,0.683256358802164,0.592,-0.757,-5.133,2.85480788934862e-07,1.41267676111815e-06,0.833,-0.264,-1.797,0.0723568122142087,0.131721087344698
"OG441","Ribonuclease HIII",995.12,1.09332527108652,0.992120659426886,1.22636144141587,1.0309176531488,0.752633506273496,0.791411813605957,1.147,0.198,1.668,0.0953923803984894,0.175193766686997,0.927,-0.11,-0.925,0.355120454546479,0.476327981321875,0.957,-0.063,-0.522,0.601956359371057,0.805407274823721,0.638,-0.648,-5.385,7.23660419674615e-08,3.88967475575105e-07,0.754,-0.408,-3.394,0.000689091132054931,0.00237374762892955
"OG4416","Glutathione transport system permease protein GsiC",12703.21,10.6165280016703,9.89347185483144,12.9312482407627,8.60676460188562,14.2037047510887,12.8902585864694,1.247,0.318,2.269,0.0232687682349075,0.0566721757596283,0.952,-0.071,-0.503,0.615112908768521,0.71419534193142,0.822,-0.283,-2.012,0.0442430661313413,0.175866949069971,1.246,0.317,2.259,0.023893400948035,0.0428090100318961,1.264,0.338,2.411,0.015916568962013,0.0361529353290168
"OG442","HTH-type transcriptional repressor RspR",190.84,0.14812474702506,0.274590843644812,0.162352893043613,0.15895207895405,0.27680505305917,0.349317827162795,1.122,0.166,0.572,0.567178840385333,0.679415959616244,1.893,0.921,3.206,0.00134416325638461,0.00506396247949127,1.071,0.098,0.332,0.739537092432004,0.879964460174341,1.737,0.797,2.768,0.00564688780681845,0.0117950906115622,2.448,1.292,4.503,6.71492565351748e-06,4.43042978303508e-05
"OG443","hypothetical protein",3015.36,4.64510903890309,3.73220757279132,3.6730583257669,4.90443402870096,4.86391314585643,4.47697370831912,0.809,-0.306,-2.743,0.00608287643320768,0.0191549164449747,0.821,-0.285,-2.56,0.0104557821201018,0.0285928954029976,1.071,0.099,0.885,0.375945317603625,0.621140855349955,0.975,-0.036,-0.322,0.747080010214733,0.794888031346222,1.003,0.004,0.037,0.970791105055404,0.982143517396941
"OG444","hypothetical protein",1615.75,1.25713384833552,2.01339512080089,1.08597082121584,1.28220618961397,0.975518687193097,0.910666917509819,0.884,-0.177,-1.511,0.130869537142254,0.225400782659002,1.637,0.711,6.108,1.01034162624132e-09,1.44815633094589e-08,1.037,0.053,0.449,0.653318601682499,0.82932688461367,0.721,-0.471,-4.002,6.28389060965908e-05,0.000196391267925937,0.754,-0.407,-3.454,0.000551748009188173,0.00196019876768562
"OG4442","hypothetical protein",1343.12,1.29685595453542,1.61014406896564,2.05637813515084,1.36030453630765,1.15189100650621,1.14612951523837,1.622,0.698,7.114,1.12393696040434e-12,3.11455419916491e-11,1.269,0.344,3.496,0.000472228761906188,0.00200979271705466,1.071,0.1,0.991,0.321827540633554,0.572798730477293,0.825,-0.277,-2.785,0.00534788923906341,0.0113030811544272,0.92,-0.121,-1.212,0.225378944769337,0.322302229503857
"OG445","hypothetical protein",634.05,1.79502460397056,1.37236001579975,1.3223426628333,1.83057053074625,1.45910154352877,1.45002181919747,0.755,-0.405,-3.248,0.00116263745458642,0.0047225045793787,0.781,-0.356,-2.863,0.00419792253955919,0.0133201257171255,1.045,0.064,0.51,0.61031119001374,0.807618695477797,0.76,-0.396,-3.179,0.00147834746043539,0.00361470447679007,0.844,-0.245,-1.964,0.0495140866574339,0.0967775330122572
"OG446","hypothetical protein",262.32,0.369381298198488,0.308609232538474,0.4578200832665,0.347754530556543,0.242905757205704,0.234110342180117,1.263,0.337,2.297,0.0216018817306685,0.0535537704138044,0.846,-0.24,-1.618,0.10572291167143,0.186809643461844,0.948,-0.077,-0.505,0.613712734235149,0.807970538538472,0.6,-0.737,-4.837,1.31881047286918e-06,5.61282136405414e-06,0.654,-0.613,-4.01,6.07360622536506e-05,0.000291212427512464
"OG4461","Aryl-phospho-beta-D-glucosidase BglA",67.7,0.0528239543299392,0.0344625389450606,0.0468594495582036,0.0424628274368131,0.0358684059193221,0.0332412853759824,0.904,-0.145,-0.67,0.502877127814369,0.625212141958643,0.666,-0.587,-2.653,0.00796895965705576,0.0225847561189739,0.824,-0.28,-1.227,0.219810569133748,0.459538822817914,0.619,-0.692,-3.087,0.00201944540801421,0.004796663664369,0.653,-0.615,-2.719,0.00655050963376699,0.0168841709115805
"OG447","Lactate utilization protein C",2708.26,3.06977012797994,3.12045385672588,2.82655008193848,3.5917170863188,3.882194003141,4.19122794190996,0.942,-0.086,-0.615,0.53858638210729,0.654597678838002,1.038,0.054,0.389,0.696951729110237,0.785803622242735,1.188,0.249,1.782,0.0748154560675226,0.241696564031608,1.178,0.237,1.701,0.0889372451427064,0.134429993567218,1.421,0.507,3.647,0.000265653836556079,0.00104173061064601
